,CO,H2,CH4,C2H4,C2H6,C3H8,Xf_LFL,Xf_UFL,Xf_stoich,Su_stoich,LFL,UFL
8778,0.0,0.0,0.0,0.0,0.5348,0.4652,,,,0.4525616460082105,0.025813199999999998,0.11330040000000001
8779,0.0,0.46,0.54,0.0,0.0,0.0,,,,0.5725458587849517,0.04216,0.43356
8780,0.0,0.1342,0.4169,0.0,0.4489,0.0,,,,0.4273511143330808,0.0371786,0.22468520000000003
8781,0.1786,0.056,0.2532,0.0943,0.3617,0.0562,,,,0.4766700682896074,0.04943725000000001,0.29497160000000006
8782,0.2358,0.0,0.181,0.2974,0.1682,0.1176,,,,0.5747679912100886,0.051954099999999996,0.32432479999999997
8783,0.0674,0.0392,0.146,0.2057,0.2857,0.2559,,,,0.518654226857665,0.03568165,0.22399689999999997
8784,0.0,0.7065,0.0,0.0,0.0,0.2935,,,,0.6890991295545471,0.0344235,0.5595185
8785,0.0733,0.0904,0.2595,0.3328,0.242,0.002,,,,0.5831561042035813,0.04028400000000001,0.2907238
8786,0.0,0.0,0.3958,0.0,0.6042,0.0,,,,0.41046159694564005,0.0355412,0.139832
8787,0.2987,0.0,0.2696,0.0,0.0928,0.3389,,,,0.47560139499131854,0.0576073,0.31397549999999996
8788,0.3732,0.0,0.0,0.6268,0.0,0.0,,,,0.8373672249385085,0.062021,0.4591648
8789,0.3611,0.0554,0.022,0.3615,0.1239,0.076,,,,0.6645013717969046,0.061770249999999985,0.44241160000000007
8790,0.0668,0.2229,0.0,0.1863,0.2001,0.3239,,,,0.5626648213171038,0.034860150000000006,0.32808309999999996
8791,0.0,0.5981,0.0,0.2764,0.0,0.1255,,,,0.8599834910282137,0.034160499999999996,0.5403009
8792,0.0,0.4555,0.0,0.2505,0.0,0.294,,,,0.693479118244488,0.03128275,0.4429620000000001
8793,0.1677,0.3161,0.2643,0.029,0.0,0.2228,,,,0.5682330659488316,0.049873499999999994,0.4369919999999999
8794,0.4737,0.0345,0.2901,0.0,0.2017,0.0,,,,0.45894733976189617,0.07703940000000001,0.45373720000000006
8795,0.0,0.0,0.0,0.3613,0.3133,0.3254,,,,0.551770009064428,0.026168149999999998,0.17504640000000002
8796,0.4456,0.1482,0.0,0.0,0.4062,0.0,,,,0.484114901042213,0.071586,0.49571880000000007
8797,0.0,0.7121,0.0,0.2879,0.0,0.0,,,,1.1751163054711682,0.036401249999999996,0.6164144
8798,0.3126,0.1211,0.0432,0.0,0.2184,0.3048,,,,0.4945410329232794,0.0572096,0.3902262
8799,0.1443,0.2143,0.2796,0.1473,0.0727,0.1418,,,,0.5744983612208566,0.04739995,0.3802688000000001
8800,0.3169,0.0443,0.1263,0.172,0.0205,0.32,,,,0.5674927314674229,0.0574222,0.37566720000000003
8801,0.1976,0.1879,0.0371,0.2813,0.0736,0.2225,,,,0.6369751162597127,0.047476649999999995,0.40726010000000007
8802,0.0393,0.4551,0.1248,0.0494,0.3314,0.0,,,,0.55151088484882,0.039711699999999996,0.44648920000000003
8803,0.0161,0.2413,0.1379,0.3182,0.1014,0.1851,,,,0.6315295404501973,0.0333312,0.33793949999999995
8804,0.0,0.0,0.0,0.5001,0.1576,0.3423,,,,0.6058365506116361,0.025669050000000002,0.1971433
8805,0.2125,0.0,0.2755,0.0901,0.124,0.298,,,,0.4966073791799159,0.05007775,0.2757996
8806,0.0,0.085,0.1414,0.1112,0.0,0.6624,,,,0.5236910376645606,0.02659,0.1856452
8807,0.5703,0.0,0.4297,0.0,0.0,0.0,,,,0.4912052718129456,0.0873428,0.4981958
8808,0.1257,0.0,0.4199,0.0744,0.0315,0.3485,,,,0.490385250195701,0.0438691,0.22352149999999996
8809,0.033,0.2899,0.2592,0.0,0.2541,0.1639,,,,0.48636313936877135,0.0380257,0.33274609999999993
8810,0.1541,0.1222,0.1063,0.1696,0.1666,0.2812,,,,0.5460094659801448,0.043624399999999994,0.32222340000000005
8811,0.0,0.1722,0.0095,0.1505,0.4121,0.2556,,,,0.5134249557298903,0.02917535,0.25066700000000003
8812,0.421,0.0,0.0,0.579,0.0,0.0,,,,0.8328416987277389,0.0664425,0.481344
8813,0.1055,0.1138,0.1741,0.162,0.1544,0.2902,,,,0.5351960735806862,0.040053599999999995,0.2878152
8814,0.4461,0.0,0.3238,0.0,0.0,0.2301,,,,0.4920566992366557,0.07261129999999999,0.4109183
8815,0.0,0.0,0.5516,0.0101,0.2468,0.1915,,,,0.4303051112854418,0.035973649999999996,0.1432957
8816,0.2427,0.0172,0.1547,0.05,0.2895,0.2458,,,,0.4762351927134469,0.05184060000000001,0.29531959999999996
8817,0.0,0.7476,0.0,0.0,0.2524,0.0,,,,0.6988407197846983,0.037476,0.5919976
8818,0.3395,0.0,0.2903,0.0,0.3701,0.0,,,,0.43149495146608996,0.0646162,0.3481266
8819,0.0,0.0,0.0,0.0,0.5883,0.4117,,,,0.4487715039219646,0.026294700000000004,0.11453090000000002
8820,0.2208,0.1409,0.1628,0.1519,0.1889,0.1347,,,,0.5490891028121526,0.05196815,0.37844589999999995
8821,0.1914,0.2061,0.2039,0.1635,0.2129,0.0223,,,,0.5686420324464965,0.05153515,0.40697750000000005
8822,0.2386,0.0,0.2611,0.1328,0.0,0.3676,,,,0.5306805399957094,0.051491999999999996,0.29687879999999994
8823,0.0,0.2618,0.3675,0.29,0.0,0.0808,,,,0.6564422189716913,0.0363138,0.34772080000000005
8824,0.3527,0.0,0.0,0.0,0.6473,0.0,,,,0.4380066631988037,0.061743000000000006,0.3447902
8825,0.247,0.2759,0.131,0.0,0.1247,0.2213,,,,0.5322716291614279,0.05482830000000001,0.45147310000000007
8826,0.1883,0.2816,0.0506,0.3352,0.0075,0.1367,,,,0.7412206722755598,0.0484001,0.4713273
8827,0.0779,0.2828,0.1983,0.2443,0.0,0.1967,,,,0.6492580163248676,0.040234149999999996,0.39278270000000004
8828,0.0414,0.458,0.1747,0.3259,0.0,0.0,,,,0.8718647117537868,0.03993705,0.49640819999999997
8829,0.14,0.2423,0.0,0.2674,0.2002,0.1501,,,,0.620508117401901,0.0430036,0.40318630000000005
8830,0.0,0.0,0.0,0.1111,0.0,0.8889,,,,0.5161597170579217,0.02172215,0.12155350000000001
8831,0.2308,0.3196,0.2366,0.1307,0.0,0.0823,,,,0.6713998329977091,0.05621295000000001,0.4972949
8832,0.3299,0.1281,0.0032,0.3032,0.2355,0.0,,,,0.6438608233717512,0.0602558,0.4599420000000001
8833,0.3225,0.0145,0.1494,0.0,0.3472,0.1664,,,,0.45510885859336453,0.059764,0.33711079999999993
8834,0.0,0.3741,0.1607,0.3007,0.1338,0.0308,,,,0.6915019296827208,0.03496485,0.412632
8835,0.1798,0.2368,0.0,0.164,0.4068,0.0126,,,,0.5538536704634321,0.0480266,0.4110698
8836,0.0,0.0423,0.2634,0.4766,0.0222,0.1955,,,,0.6365886753451008,0.031159600000000006,0.23372850000000003
8837,0.4123,0.0,0.0,0.0,0.5877,0.0,,,,0.4419786960343599,0.06710699999999999,0.3820998
8838,0.0,0.0,0.0,0.0,0.3657,0.6343,,,,0.46535488648788437,0.024291300000000002,0.1094111
8839,0.0073,0.0,0.0,0.9927,0.0,0.0,,,,0.8584920884527705,0.028175250000000002,0.2893872
8840,0.2314,0.0676,0.2656,0.1228,0.2396,0.0731,,,,0.5068560996321293,0.054258499999999994,0.3400227
8841,0.0,0.2068,0.2907,0.1421,0.3604,0.0,,,,0.507395124947838,0.03578255,0.288105
8842,0.0,0.0,0.4504,0.0,0.3467,0.2029,,,,0.4291467386351239,0.0344795,0.13734929999999998
8843,0.1398,0.2387,0.1472,0.0078,0.2733,0.1932,,,,0.4934530315828337,0.0452715,0.36364900000000006
8844,0.0126,0.2303,0.255,0.0,0.2647,0.2374,,,,0.47635928199371763,0.0348704,0.28079519999999997
8845,0.4203,0.0,0.0,0.0897,0.0,0.49,,,,0.5404187881415667,0.06319274999999999,0.3903692
8846,0.0195,0.0,0.5177,0.0,0.0,0.4628,,,,0.4638418066481591,0.0348376,0.1462706
8847,0.1807,0.045,0.1539,0.1539,0.2482,0.2184,,,,0.5150205356946561,0.04652025,0.29136520000000005
8848,0.0,0.0,0.0,0.2907,0.0,0.7093,,,,0.5573171824473618,0.022889550000000005,0.15477950000000001
8849,0.0852,0.0,0.623,0.0,0.2918,0.0,,,,0.4042549868701242,0.04639,0.2022552
8850,0.367,0.0187,0.4433,0.0446,0.0,0.1263,,,,0.4996078730381398,0.068172,0.3874881
8851,0.2602,0.4048,0.0,0.335,0.0,0.0,,,,0.9888280520156121,0.0566285,0.59456
8852,0.1104,0.1905,0.0,0.0,0.3374,0.3618,,,,0.4860328270187218,0.038587800000000005,0.3040544
8853,0.0357,0.0,0.0,0.9643,0.0,0.0,,,,0.8574405674263827,0.03080225,0.3025648
8854,0.1154,0.0,0.4658,0.0568,0.362,0.0,,,,0.4343356735906946,0.0467652,0.224074
8855,0.2414,0.3701,0.0726,0.0,0.3159,0.0,,,,0.534216242096712,0.056443400000000005,0.509703
8856,0.0,0.003,0.0,0.4728,0.5004,0.0237,,,,0.5730554228009559,0.028631699999999996,0.2019141
8857,0.1705,0.198,0.0429,0.2134,0.2875,0.0878,,,,0.5755078588247318,0.046604900000000005,0.38896080000000005
8858,0.392,0.0,0.0,0.0,0.3595,0.2485,,,,0.46659642907551635,0.0630435,0.36367650000000007
8859,0.2276,0.0,0.0,0.0,0.0,0.7724,,,,0.5017405779186654,0.0435324,0.2487124
8860,0.1914,0.0,0.3149,0.1842,0.0,0.3095,,,,0.5426180387684277,0.048388600000000004,0.2791343
8861,0.0,0.0,0.4645,0.0,0.5355,0.0,,,,0.40772758615162014,0.036503,0.14257999999999998
8862,0.0,0.0,0.0,0.4403,0.4821,0.0776,,,,0.5630036806266161,0.028200849999999996,0.19354380000000002
8863,0.2313,0.2056,0.0,0.088,0.0,0.4751,,,,0.5672516177384607,0.04837709999999999,0.4008281
8864,0.2031,0.0,0.0658,0.1219,0.2452,0.3641,,,,0.503543221869786,0.04562155,0.2651585
8865,0.1988,0.0519,0.0114,0.3372,0.3442,0.0564,,,,0.5809805554069913,0.047217,0.334711
8866,0.0,0.676,0.0,0.0,0.0,0.324,,,,0.664737884228423,0.033844000000000006,0.539724
8867,0.0,0.0078,0.3107,0.1417,0.1725,0.3673,,,,0.4957998104423938,0.03076785,0.1558183
8868,0.2024,0.0371,0.1649,0.0816,0.2397,0.2743,,,,0.4923188929536358,0.048222900000000006,0.28743330000000006
8869,0.0,0.0241,0.3335,0.0,0.6424,0.0,,,,0.41569115941734786,0.034910000000000004,0.1524266
8870,0.0,0.0,0.1617,0.3157,0.2271,0.2955,,,,0.5437099419244903,0.028815050000000002,0.17481489999999997
8871,0.139,0.3396,0.391,0.0,0.0,0.1305,,,,0.5527697636081393,0.0502085,0.4362545
8872,0.2021,0.0,0.1268,0.0214,0.3902,0.2596,,,,0.45817253571778427,0.0475773,0.253095
8873,0.3145,0.0406,0.1519,0.0,0.2037,0.2893,,,,0.4760799430149695,0.05823389999999999,0.34571470000000004
8874,0.0,0.1318,0.1343,0.0318,0.3032,0.3989,,,,0.47993142007446016,0.029528600000000002,0.2078557
8875,0.2833,0.3185,0.0,0.0851,0.1204,0.1927,,,,0.6051235688200959,0.056734950000000006,0.5100809
8876,0.0,0.0,0.4855,0.0729,0.4415,0.0,,,,0.43151014853882014,0.03661175,0.1552174
8877,0.3056,0.1184,0.0,0.157,0.419,0.0,,,,0.5327279904923445,0.05829549999999999,0.41485799999999995
8878,0.0,0.1324,0.2763,0.1963,0.2761,0.119,,,,0.5230763704520651,0.033633449999999995,0.24701039999999996
8879,0.7839,0.0,0.2161,0.0,0.0,0.0,,,,0.5498095638711357,0.1035764,0.6233654000000001
8880,0.0017,0.1246,0.2173,0.0982,0.1671,0.3911,,,,0.5051824859671834,0.0306758,0.21866889999999997
8881,0.0,0.0,0.1585,0.6238,0.2177,0.0,,,,0.6617495288500173,0.0306595,0.23139560000000003
8882,0.3654,0.1626,0.0,0.4536,0.0184,0.0,,,,0.8581258209613615,0.063378,0.5280112
8883,0.3572,0.4073,0.0,0.0181,0.0,0.2175,,,,0.6668377903229873,0.06422125000000001,0.6005191000000001
8884,0.2446,0.1053,0.4756,0.1745,0.0,0.0,,,,0.5854022441688372,0.05928915,0.3903304
8885,0.1003,0.418,0.2027,0.206,0.073,0.0,,,,0.7340661381102914,0.04552980000000001,0.48993580000000003
8886,0.4954,0.0,0.0,0.0,0.0,0.5046,,,,0.5159697302538032,0.0700446,0.4225146
8887,0.0,0.0521,0.2008,0.1895,0.0,0.5576,,,,0.538099882107481,0.02784005,0.18252079999999998
8888,0.1629,0.171,0.2011,0.2259,0.2391,0.0,,,,0.5788665449300637,0.04862164999999999,0.37766120000000003
8889,0.2977,0.0952,0.077,0.2025,0.1252,0.2023,,,,0.5798926362952433,0.05649305,0.4011751
8890,0.0,0.2577,0.3535,0.0,0.0,0.3888,,,,0.5102301673990184,0.034026799999999996,0.2905178
8891,0.0,0.0,0.3667,0.3209,0.0,0.3124,,,,0.5665465185191241,0.031519950000000005,0.18346860000000004
8892,0.0,0.4831,0.0,0.0,0.5169,0.0,,,,0.5114115152451195,0.034831,0.4264205999999999
8893,0.4783,0.1659,0.1721,0.1836,0.0,0.0,,,,0.7363195751259957,0.07665340000000001,0.5638839999999999
8894,0.2682,0.0709,0.0,0.2913,0.0,0.3696,,,,0.615967443041436,0.05079235,0.3749663999999999
8895,0.0,0.1111,0.4676,0.1079,0.0,0.3133,,,,0.5138472674533017,0.034564950000000004,0.2225141
8896,0.5279,0.0,0.0,0.4721,0.0,0.0,,,,0.8191362088142558,0.07633075,0.5309456
8897,0.0895,0.2947,0.1704,0.0,0.1514,0.294,,,,0.5128117844828448,0.0407416,0.36456320000000003
8898,0.2512,0.103,0.1563,0.0,0.0,0.4895,,,,0.5110092486071736,0.05142069999999999,0.34072269999999993
8899,0.2999,0.2811,0.2079,0.0,0.2112,0.0,,,,0.5214185230227063,0.06271560000000001,0.4960344
8900,0.0,0.0,0.9645,0.0,0.0355,0.0,,,,0.3808986053497177,0.043503,0.16258
8901,0.0,0.0,0.0,0.103,0.3452,0.5518,,,,0.4865607338983099,0.0247763,0.1279946
8902,0.2944,0.1702,0.0035,0.0314,0.2312,0.2693,,,,0.514663869242638,0.0557448,0.41387250000000003
8903,0.4432,0.0,0.0,0.0,0.1753,0.3815,,,,0.4895118114930761,0.0664545,0.39266870000000004
8904,0.231,0.6109,0.0998,0.0582,0.0,0.0,,,,1.0812235623956954,0.058147700000000004,0.6644374
8905,0.0,0.7052,0.0,0.0,0.2948,0.0,,,,0.6469908580096148,0.037052,0.5654552
8906,0.2355,0.1863,0.1757,0.11,0.1854,0.1071,,,,0.5459766785169395,0.054278900000000005,0.41043150000000006
8907,0.1347,0.2012,0.1374,0.0165,0.1835,0.3267,,,,0.5022400490698384,0.043077050000000006,0.33492830000000007
8908,0.2822,0.0,0.0,0.0183,0.586,0.1135,,,,0.44946697894869453,0.05433075,0.3010113
8909,0.3933,0.2809,0.2531,0.0726,0.0,0.0,,,,0.7034210521835276,0.0715649,0.567922
8910,0.2071,0.0,0.419,0.0,0.3739,0.0,,,,0.4186144996351903,0.054505,0.2704046
8911,0.5189,0.1999,0.0286,0.0,0.2525,0.0,,,,0.5301854080684717,0.07909740000000001,0.5751004000000001
8912,0.4299,0.0,0.5701,0.0,0.0,0.0,,,,0.454303292141228,0.0766724,0.4159214
8913,0.0,0.0,0.0724,0.2832,0.4888,0.1555,,,,0.5152055360376909,0.028903100000000004,0.1691855
8914,0.2749,0.3457,0.0,0.0251,0.2151,0.1392,,,,0.5633083218919552,0.056882449999999994,0.5133602
8915,0.6825,0.0,0.0,0.3175,0.0,0.0,,,,0.7857260371975741,0.09063125,0.60268
8916,0.8034,0.1966,0.0,0.0,0.0,0.0,,,,0.7004165854751669,0.104272,0.75
8917,0.137,0.1681,0.1885,0.2584,0.2481,0.0,,,,0.5877243730281692,0.046007,0.36440579999999995
8918,0.0,0.2566,0.1481,0.2451,0.2392,0.111,,,,0.5830770061133672,0.03302765,0.32770879999999997
8919,0.2121,0.0128,0.2184,0.1333,0.2491,0.1743,,,,0.5009892784105111,0.050372650000000005,0.2911091
8920,0.2447,0.0,0.2418,0.2537,0.1951,0.0647,,,,0.55321655197725,0.05419165000000001,0.32646549999999996
8921,0.277,0.0,0.0,0.0,0.0327,0.6903,,,,0.5002082437644674,0.048717300000000005,0.28152510000000003
8922,0.0,0.4514,0.0285,0.2761,0.0,0.244,,,,0.714272868414907,0.03202675,0.4468326
8923,0.117,0.0934,0.3102,0.1556,0.1598,0.1641,,,,0.5236018724458351,0.04394390000000001,0.2895637
8924,0.0945,0.0,0.8143,0.0656,0.0256,0.0,,,,0.4327230743820901,0.0497412,0.2263562
8925,0.0,0.0,0.5945,0.4055,0.0,0.0,,,,0.6057281709693425,0.03730925,0.21347100000000002
8926,0.0,0.3279,0.3065,0.1525,0.179,0.0341,,,,0.5719017096956152,0.03688185,0.36544610000000005
8927,0.3849,0.0,0.3326,0.2824,0.0,0.0,,,,0.6441094830669785,0.06858840000000001,0.42398779999999997
8928,0.3453,0.3738,0.0,0.1939,0.0,0.087,,,,0.820549215001116,0.06354725,0.6035674000000001
8929,0.1678,0.2137,0.0,0.2091,0.0908,0.3186,,,,0.5994678988128076,0.04384885000000001,0.38936540000000003
8930,0.0,0.2466,0.2604,0.1898,0.2319,0.0713,,,,0.5549515496596726,0.0349954,0.31789530000000005
8931,0.271,0.3438,0.1334,0.2145,0.029,0.0082,,,,0.7928438869447868,0.059082550000000005,0.5487487999999999
8932,0.2667,0.1804,0.16,0.2069,0.0,0.186,,,,0.6352078750255535,0.05585575,0.43952440000000004
8933,0.0925,0.1009,0.0657,0.1658,0.3719,0.2033,,,,0.5139358697941003,0.038012599999999994,0.2698925
8934,0.0192,0.1138,0.3481,0.4042,0.0,0.1147,,,,0.6482118219825312,0.03569660000000001,0.2840243
8935,0.3394,0.0,0.2069,0.0391,0.3654,0.0491,,,,0.45633419753904386,0.06289995,0.34993289999999994
8936,0.0,0.0,0.6316,0.0,0.0,0.3684,,,,0.4523378954703671,0.035526800000000004,0.14079080000000002
8937,0.0687,0.243,0.2519,0.1736,0.1231,0.1396,,,,0.5745978360129782,0.0404462,0.3541002
8938,0.0,0.0969,0.1001,0.1071,0.4009,0.295,,,,0.4878327473655375,0.02944765,0.1992286
8939,0.2755,0.067,0.291,0.0,0.1542,0.2123,,,,0.47250759959438104,0.0576283,0.3451621
8940,0.3325,0.0211,0.0198,0.3522,0.1624,0.1119,,,,0.6261225813428218,0.058522599999999994,0.40061589999999997
8941,0.1221,0.0,0.0,0.2994,0.2858,0.2928,,,,0.5483023496956038,0.0376083,0.2422154
8942,0.0,0.1018,0.0,0.5339,0.11,0.2544,,,,0.656141076146357,0.02739665,0.26837980000000006
8943,0.0,0.191,0.0,0.3737,0.3024,0.1329,,,,0.6061279391868603,0.02977965,0.3010487
8944,0.0231,0.2342,0.1879,0.1827,0.0,0.3721,,,,0.5813859947130923,0.03324595,0.3136249
8945,0.0,0.35,0.1757,0.0,0.4743,0.0,,,,0.47528083636475005,0.0359598,0.350128
8946,0.1439,0.3781,0.0,0.0,0.4779,0.0,,,,0.5052089742964677,0.046729,0.4507595999999999
8947,0.0,0.7149,0.2415,0.0436,0.0,0.0,,,,0.9428701213080767,0.040421000000000006,0.5882506
8948,0.0769,0.4018,0.2884,0.0,0.0,0.233,,,,0.5648763035466372,0.0428826,0.42985559999999995
8949,0.217,0.1538,0.0,0.1101,0.04,0.479,,,,0.5552279117302736,0.04647875,0.36292759999999996
8950,0.1488,0.3785,0.2545,0.0,0.2182,0.0,,,,0.5262383327474598,0.05074,0.4642698
8951,0.1977,0.2257,0.0036,0.1804,0.1974,0.1953,,,,0.5845719015799917,0.0478947,0.4139377
8952,0.0728,0.0231,0.2121,0.104,0.4973,0.0907,,,,0.46355782845652366,0.038676100000000005,0.20727930000000006
8953,0.0924,0.1186,0.04,0.1584,0.2827,0.3079,,,,0.5242897897802639,0.0368949,0.2762651
8954,0.0,0.3139,0.0,0.103,0.0,0.5831,,,,0.5664179871671442,0.0276336,0.32377610000000007
8955,0.0,0.4178,0.1253,0.3995,0.0574,0.0,,,,0.8238437886299987,0.034933450000000005,0.4552738
8956,0.0,0.0,0.2613,0.2179,0.2999,0.2209,,,,0.5052599769698634,0.031125350000000003,0.1646711
8957,0.0,0.0387,0.3663,0.0997,0.3057,0.1896,,,,0.46917982940484787,0.03355955,0.17466879999999999
8958,0.0,0.0,0.6629,0.0,0.0,0.3371,,,,0.4484071219184997,0.03624670000000001,0.1427627
8959,0.0,0.1076,0.1799,0.1085,0.0609,0.5431,,,,0.5188879337319642,0.028435450000000008,0.2036393
8960,0.1347,0.2327,0.231,0.0516,0.3499,0.0,,,,0.49172133533034035,0.047552000000000004,0.3715792
8961,0.89,0.0,0.11,0.0,0.0,0.0,,,,0.5394930037759065,0.11164,0.68554
8962,0.0,0.0237,0.111,0.2651,0.1785,0.4217,,,,0.5386967635934823,0.02733295,0.1765233
8963,0.1023,0.0,0.1517,0.0,0.2864,0.4596,,,,0.4619407007241179,0.0371944,0.183537
8964,0.0,0.0,0.0,0.5794,0.4206,0.0,,,,0.6159826777815572,0.0285515,0.21786280000000002
8965,0.0,0.0401,0.3708,0.3854,0.0,0.2037,,,,0.6040959261788121,0.0327954,0.2216843
8966,0.0,0.0,0.357,0.643,0.0,0.0,,,,0.7175121959143409,0.033390500000000004,0.242446
8967,0.0008,0.1017,0.0,0.0,0.0542,0.8433,,,,0.49996541242168513,0.0234993,0.16876909999999998
8968,0.2897,0.0,0.1233,0.4313,0.1167,0.039,,,,0.6617201852390661,0.056369949999999995,0.37925780000000003
8969,0.2929,0.2425,0.0,0.2028,0.2618,0.0,,,,0.626457811513904,0.058279,0.492014
8970,0.336,0.0,0.4505,0.0,0.0297,0.1838,,,,0.4668923326211233,0.06489280000000001,0.3481286
8971,0.262,0.6774,0.0,0.0,0.0605,0.0,,,,1.1225739623839082,0.060351,0.712052
8972,0.3086,0.2113,0.1862,0.0682,0.1316,0.0941,,,,0.5554732534057262,0.0614764,0.4657894999999999
8973,0.0,0.3131,0.0,0.0,0.52,0.1669,,,,0.4803466948816052,0.0316289,0.3161619
8974,0.2503,0.032,0.1295,0.2411,0.2203,0.1268,,,,0.5569253308855272,0.052916050000000006,0.34204159999999995
8975,0.0,0.5354,0.1719,0.2927,0.0,0.0,,,,0.9023438153219449,0.037028849999999995,0.5134538
8976,0.0751,0.0451,0.3106,0.0332,0.215,0.321,,,,0.4678349719168865,0.0385864,0.2096646
8977,0.4633,0.0,0.0183,0.0066,0.5119,0.0,,,,0.44878086687718144,0.0719397,0.4158394000000001
8978,0.2615,0.3417,0.2688,0.017,0.111,0.0,,,,0.5791366621316444,0.060672699999999996,0.5151091999999999
8979,0.305,0.2376,0.3557,0.1017,0.0,0.0,,,,0.639858715982908,0.06455155,0.494371
8980,0.3291,0.2127,0.0673,0.0,0.0,0.3909,,,,0.5478733427773067,0.05917010000000001,0.4568681000000001
8981,0.0,0.3013,0.3596,0.3266,0.0125,0.0,,,,0.7125661426020021,0.037230900000000004,0.37990700000000005
8982,0.1401,0.0553,0.2152,0.2408,0.2554,0.0932,,,,0.5417205078577004,0.044733999999999996,0.2917944
8983,0.2281,0.0625,0.2305,0.1219,0.2154,0.1416,,,,0.511055162744656,0.05280185000000001,0.33162660000000005
8984,0.5137,0.0268,0.2904,0.0,0.1691,0.0,,,,0.46454008835623356,0.0805666,0.47396900000000003
8985,0.0895,0.128,0.212,0.1712,0.0596,0.3396,,,,0.550705405037805,0.03881559999999999,0.28854620000000003
8986,0.207,0.2495,0.1572,0.1246,0.1184,0.1433,,,,0.5821975524919847,0.0517246,0.4329463
8987,0.2017,0.101,0.1928,0.3036,0.0,0.201,,,,0.6314522708512655,0.049297200000000006,0.36577479999999996
8988,0.0,0.0,0.0,0.3547,0.6453,0.0,,,,0.5260411476899162,0.029113249999999997,0.18146140000000002
8989,0.1905,0.282,0.0,0.0753,0.4297,0.0225,,,,0.5250354635864343,0.04957425,0.43146609999999996
8990,0.0,0.0,0.0,0.0,0.0973,0.9027,,,,0.48648190562995036,0.0218757,0.1032379
8991,0.1589,0.1837,0.0898,0.438,0.0917,0.0379,,,,0.7265758654155293,0.0459591,0.41214389999999995
8992,0.5346,0.0,0.0,0.0,0.4654,0.0,,,,0.4527168220803043,0.07811399999999999,0.4586596
8993,0.3623,0.0565,0.0474,0.1531,0.2057,0.175,,,,0.5453660674691502,0.06187785,0.408842
8994,0.4219,0.5641,0.0,0.0,0.014,0.0,,,,1.2191751381394946,0.073612,0.741236
8995,0.0,0.0,0.5527,0.0,0.4473,0.0,,,,0.4040017625291382,0.0377378,0.146108
8996,0.0,0.0,0.0,0.4832,0.5168,0.0,,,,0.5747890556497294,0.028791999999999998,0.2022784
8997,0.0401,0.2904,0.0068,0.0867,0.2443,0.3318,,,,0.5341120804440631,0.03340825,0.33759140000000004
8998,0.3425,0.2144,0.0,0.0,0.3549,0.0882,,,,0.49897273692228855,0.06217520000000001,0.47059080000000003
8999,0.0066,0.2017,0.193,0.1356,0.2793,0.1838,,,,0.5194867793264121,0.0333198,0.2798556
9000,0.0984,0.1362,0.1885,0.0845,0.2444,0.248,,,,0.5011789378733537,0.040413750000000005,0.2863846
9001,0.2643,0.2013,0.0,0.5343,0.0,0.0,,,,0.8975189798249144,0.05446125,0.5020098000000001
9002,0.0,0.0,0.0,0.9553,0.0359,0.0087,,,,0.8286318887930869,0.027530449999999998,0.2785461
9003,0.1247,0.129,0.2789,0.0,0.2193,0.2482,,,,0.46989185239239734,0.0441868,0.28827600000000003
9004,0.1464,0.2412,0.0,0.1941,0.1605,0.2578,,,,0.5900228144972153,0.042782549999999996,0.3921524
9005,0.0213,0.1906,0.0,0.3287,0.0,0.4594,,,,0.6182645311456512,0.028866649999999997,0.2993326
9006,0.0,0.0419,0.1906,0.3714,0.3962,0.0,,,,0.5557497930691743,0.0321619,0.21803260000000002
9007,0.0,0.143,0.2665,0.1001,0.2111,0.2793,,,,0.5009058423327986,0.03239705,0.23397030000000002
9008,0.0,0.1746,0.1255,0.1252,0.1134,0.4612,,,,0.5308991204087476,0.0290362,0.247982
9009,0.0972,0.2445,0.0381,0.2728,0.1319,0.2155,,,,0.6222019933973008,0.0391049,0.3786652999999999
9010,0.4894,0.0104,0.0,0.1265,0.0,0.3737,,,,0.5669253988543953,0.07047045,0.44877269999999997
9011,0.0976,0.2677,0.1714,0.0,0.2094,0.2539,,,,0.4998572162066479,0.04157550000000001,0.3536941
9012,0.2377,0.0,0.3512,0.0,0.411,0.0,,,,0.4225964634159375,0.0563068,0.2868358
9013,0.1933,0.434,0.1143,0.0342,0.14,0.0841,,,,0.609647169683706,0.0524918,0.5248554999999999
9014,0.1626,0.3398,0.4977,0.0,0.0,0.0,,,,0.5607041950892295,0.0550028,0.4584228
9015,0.4334,0.0,0.0,0.0,0.5666,0.0,,,,0.4436683992325456,0.069006,0.39530840000000006
9016,0.0,0.5128,0.1238,0.0,0.0443,0.3191,,,,0.5804646182751434,0.0339893,0.44262549999999995
9017,0.4092,0.0,0.069,0.1682,0.3536,0.0,,,,0.522451322880802,0.06737350000000002,0.41016759999999997
9018,0.0698,0.0,0.0,0.3366,0.3757,0.2179,,,,0.5465737684741651,0.033479400000000006,0.21721230000000002
9019,0.1217,0.0848,0.3986,0.0,0.1818,0.2131,,,,0.45757418254098164,0.045463500000000004,0.26431170000000004
9020,0.0,0.246,0.754,0.0,0.0,0.0,,,,0.45409291696087584,0.043016000000000006,0.308156
